song_id,title,artist,artist_id,album,album_id,source_genre,genre,label_source,tier,release_year,release_year_source,audio_path,audio_url,lyrics,cover_path,cover_url,source,source_id,annotation_status,annotator_id,annotation_agreement
RMVM_S_51d19950cf,Hẹn Ước Cổ Loa Thành,Lý Anh Khoa,ART_772c8290b0,Hẹn Ước Cổ Loa Thành (Single),ALB_6dd2f1d1b8,nhạc trẻ,POP_BALLAD,deterministic_mapping,TIER_A,,unverified_null,,https://a128-z3.zmdcdn.me/ffe325ae9a9b7f1f5c4bcb256bc8df4d?authen=exp=1772900378~acl=/ffe325ae9a9b7f1f5c4bcb256bc8df4d*~hmac=6e671ebe93a5e6850c50750edc438500,,,https://photo-playlist-zmp3.zadn.vn/s2/v2/background-playlist?src=HavtoclCgWuG7IRoYake0xt89lYCJEbg-OKhiyu5fpcrZMR_YHJdVl_DPls94-TyuijyheWPwodXotAlt1FiBU3ESFkF4Rfvu9Xn-uyMxsMyZIRtoKJXDD_18_tSG-Cgfv8h-v8Au6VfbIUZt1khAQUuv2D7FMfLiJT_VelyaYzfWXpJNmYIDsuWdEbe8dq&cv=1&size=thumb_240_240,sunbv56_song_dataset+vietlyrics,ZW9DZWCW,cross_verified,pipeline_v2_expansion,1.0
RMVM_S_65e58b6a0a,Tết Sẻ Chia - Xuân Hạnh Phúc,"Tuyết Mai, Various Artists",ART_a7c602b130,,,nhạc trẻ,POP_BALLAD,deterministic_mapping,TIER_A,,unverified_null,,https://a128-z3.zmdcdn.me/1404507cdee091e00439ce515874be9f?authen=exp=1772900382~acl=/1404507cdee091e00439ce515874be9f*~hmac=5d6b70d1df0c7de72b11f642a9e8438e,,,https://photo-playlist-zmp3.zadn.vn/s1/v2/background-playlist?src=HavtoclCgWuG7IRgF8zfuDeGvntYack1cHMiNwlSECsHME0OkfmiXzDOu1Yvd2oOWaIr4EB9BC7U5heGlymbn8CJwHVkddx3ZqBWGh3DO9YPGUm4uiCn-zL4vX7bmI-3XbxpHhgPVuAA1hrNyTSniqc687SmFczzqlM2fU9_33YRpDTBO4bPizWOLctfqwYrSu9b9tq&cv=1&size=thumb_240_240,sunbv56_song_dataset+vietlyrics,ZWA8U8U9,cross_verified,pipeline_v2_expansion,1.0
RMVM_S_9cfd87f47d,Khi Tình Yêu Ra Đi Beat,"Ken Nguyễn, Hồ Quang Hiếu",ART_d1895ed133,,,,,unknown,TIER_C,,unverified_null,,https://a128-z3.zmdcdn.me/b85ee831ecd95bd587038ad02e2d896b?authen=exp=1772548774~acl=/b85ee831ecd95bd587038ad02e2d896b*~hmac=d402507439fb9780962766f32fd56fe1,,,https://photo-playlist-zmp3.zadn.vn/s3/v2/background-playlist?src=HavtoclCgWuG7IRrB9Ye2n86VrhmQB_6YQDPbslRrtP7KHUXFlBGyDsc2sAeRycxd-z5CUHdXFVO_bbejph5zzZZ272nFf6YsxHQTx0-mlxTj0rsuJh5zeooMIVXFyxpv-LJTuqyolNau5nhrtkL-QAoKZgqDv3pjxLG9CnacFNv_5DfWcEKhRVj62VCJTx-jVApue9nFGiOCEQR4xfexzeuvXtciZoFVG&cv=1&size=thumb_240_240,sunbv56_song_dataset+vietlyrics,ZW6I7E6O,needs_manual_annotation,pipeline_v2_expansion,
RMVM_S_63455abfe2,Tin Vào Một Lời Hứa,Bảo Thy,ART_44bc2d24ea,Kí Ức Của Mưa,ALB_4836749838,,,unknown,TIER_C,,unverified_null,,https://a128-z3.zmdcdn.me/7c6a5454f5097f10df4f54b0ad5c5108?authen=exp=1772900384~acl=/7c6a5454f5097f10df4f54b0ad5c5108*~hmac=4fb45f8f8b11fb2705fc2aeb4789957c,,,https://photo-playlist-zmp3.zadn.vn/s1/v2/background-playlist?src=HavtoclCgWuG7IRyg4mh8z7pxUggD64sch6afFbuQNlMzhMue2qqQzRs-Ugx9M8xqFglxRaXC3xL_AoyltLdFjwfyE_YTpXjZSEdx-qOFsg0mwZfzq9sFeo5-kUc8JexXf3zvRXPQJE0thJczHTkFzYGfQsxMLzqZ9Ad1tKMAVhDHXu-jE5HDN1Ztyt8CzWS8dq&cv=1&size=thumb_240_240,sunbv56_song_dataset+vietlyrics,ZWZ9C099,needs_manual_annotation,pipeline_v2_expansion,
RMVM_S_db9cf2895a,Giờ Mới Biết,Tim,ART_b15d47e998,Cảm Giác Khi Yêu (Vol.3),ALB_e638b5628c,,,unknown,TIER_C,,unverified_null,,https://a128-z3.zmdcdn.me/8db9f638999a6bd0281ecfbe9a31f247?authen=exp=1772900384~acl=/8db9f638999a6bd0281ecfbe9a31f247*~hmac=99bb1adec21e9ff3c2319a50a3cbc63e,,,https://photo-playlist-zmp3.zadn.vn/s1/v2/background-playlist?src=HavtoclCgWuG7IRg89kgTbiSRQXfrVawKr4XxtZ9e6WEG27lDPksELn9BhezbBa_LaWXkZp0xZDT62IqPiIpD0iQVzjZmkHJ0n1vsclF-G12GtMSES6eOmv6Vua-mxORNKvvntV0-rLQGY69Pekr6tW9-X2ymXb1NhBUqKKmaTkZhnqM&cv=1&size=thumb_240_240,sunbv56_song_dataset+vietlyrics,ZW6UEICI,needs_manual_annotation,pipeline_v2_expansion,
RMVM_S_ac1b7043b4,Đêm Hội Hoa Hồng,"Dương Quốc Hưng, Hồ Quỳnh Hương",ART_99cf4ed844,Đà Lạt Cuối Đông,ALB_add7d8fb86,,,unknown,TIER_C,,unverified_null,,https://a128-z3.zmdcdn.me/26f15cced1b9aa10c76175d727d29a85?authen=exp=1772900390~acl=/26f15cced1b9aa10c76175d727d29a85*~hmac=d7c2f5d0db901f7c724d1b6eb2a84896,,,https://photo-playlist-zmp3.zadn.vn/v2/background-playlist?src=HavtoclCgWuG7IRwZqPEwxZAm0gKmDKhhWipNKUE-i4-HHoGt3sISV0tXtB7j0cAMEzXcszZxGSKv2hP9Ys-InofPfutCUSNGUjcdYbZy1SIi6l6UcZs5HRWRPLwQQL04RGon7jlf496lJcjBcMbAKwxFwaYQBzp2-Gpxt1cxX17uJdwTsJmQ1JfFxG-Pxqc4-Ld-YyiysYoLvvoXfnu8sJklxDrQd0ZP61b05FiwSq&cv=1&size=thumb_240_240,sunbv56_song_dataset+vietlyrics,ZWZECEBU,needs_manual_annotation,pipeline_v2_expansion,
RMVM_S_05b9e2066f,Bóng Cả,Mây Trắng,ART_1144cc9dfe,Ước Mơ Thành Sự Thật,ALB_87132a8d0f,nhạc trẻ,POP_BALLAD,deterministic_mapping,TIER_A,,unverified_null,,https://a128-z3.zmdcdn.me/5facecca592628fdcbbb21214cb09833?authen=exp=1772900391~acl=/5facecca592628fdcbbb21214cb09833*~hmac=f8d9bba3ed2a5a5a820ccc76bd3c1aa0,,,https://photo-playlist-zmp3.zadn.vn/s2/v2/background-playlist?src=HavtoclCgWuG7IRpYbJnOuVDlcbnI7Vx186r8ZC1EQX8YVXkT10byHhKxMvqMIUz7DE_FdLR8xqKqUizTGjml1JHk3KhMtUqIu2_CKrQ8h4dXBGnIrmghtZ7upqD3YJ-6ulcDnW99k1ZsEunLa0bhItVucaOKMxZO_W3u5HqZHFi9O21VG&cv=1&size=thumb_240_240,sunbv56_song_dataset+vietlyrics,ZWZBAAE6,cross_verified,pipeline_v2_expansion,1.0
RMVM_S_44ec610f09,LK Cánh Thiệp Hồng Ngang Trái,"Hoàng Như Ngọc, Cao Phi Long",ART_c7946223ef,Tình Khúc Dang Dở,ALB_cfa06c9833,nhạc trữ tình,BOLERO_TRUTINH,deterministic_mapping,TIER_A,,unverified_null,,https://a128-z3.zmdcdn.me/c6c364f195f5b18bc359993882a46fdd?authen=exp=1772900390~acl=/c6c364f195f5b18bc359993882a46fdd*~hmac=aeaf8be0e4768f8143bd76e7689d66c5,,,https://photo-playlist-zmp3.zadn.vn/v2/background-playlist?src=HavtoclCgWuG7IRs9ZKeA1Z-oF27fKOEkQzJCuDetQEPuXmpa67ReuNb6tJ-8fUepgTIEgrkd-M2u4Ccz3d2z8BW3YBfFiAgYBTVA-awmFxHi0XyxcwI_zMyNtYyDCcgre1MBhvRmQtHWrelfWA4-Dt5227tOSZzrz0F8-aPc_NHdaOWf5US-OdGLslg6RMGax7OWQGoLcMLi1bkIokNblDxgaZDi4gVzJM33_YixXvf8dq&cv=1&size=thumb_240_240,sunbv56_song_dataset+vietlyrics,ZW6D9DEU,cross_verified,pipeline_v2_expansion,1.0
RMVM_S_8139832583,Bên Cầu Ô Thước,Loan Châu,ART_330a874d37,,,nhạc trữ tình,BOLERO_TRUTINH,deterministic_mapping,TIER_A,,unverified_null,,https://a128-z3.zmdcdn.me/c39ca2c380f0f56bc75a4731792d5cd1?authen=exp=1772900392~acl=/c39ca2c380f0f56bc75a4731792d5cd1*~hmac=731cca23489cbeb81dee40c727f26040,,,https://photo-playlist-zmp3.zadn.vn/s1/v2/background-playlist?src=HavtoclCgWuG7IRo9fVcOZmKYt0GtGdY9L_9ELwEHUfe4uueGjSMjteJZcOLcn3YV42EC4QT4E4j58XaHPuHx2j6tMz3oqAx8nUpEad8BByW6hO_Jzzo_t4My6r1ZX6pT1pbQaEGQU1y6giZGDqdvt12vJ8Basd0aTAfK8lOlKUd4z1ZtgmM5JUc0pvZ8dq&cv=1&size=thumb_240_240,sunbv56_song_dataset+vietlyrics,ZW6IIOUI,cross_verified,pipeline_v2_expansion,1.0
RMVM_S_932548a234,Nonstop Lệ Cay Bay Mất Xác,Du Thiên,ART_e5652c266a,Du Thiên Remix,ALB_55fb505d9b,,,unknown,TIER_C,,unverified_null,,https://a128-z3.zmdcdn.me/0574b1e20c4dcdc2b52e453111ea71e2?authen=exp=1772900392~acl=/0574b1e20c4dcdc2b52e453111ea71e2*~hmac=fa00136d0113cd0a44eb761b0a4cf57f,,,https://photo-playlist-zmp3.zadn.vn/s2/v2/background-playlist?src=HavtoclCgWuG7IRwFDRS8Wp-sFntELGWHxoHiYHrN6qB-u2kVIS1A0lxcQzh8GukKQl5hJaZNNW1-P3yRYeDVmMdbQblVmCh3ikShsGK1IyDnfAlUaTCU060mA4h901z2vN7epLSKtKDsuwWU19KULMLd-isN7yq0SIbwoWFHxhAOyb9yl57kyfZoKPoCiA22u6lasCYVG&cv=1&size=thumb_240_240,sunbv56_song_dataset+vietlyrics,ZW7I8W6A,needs_manual_annotation,pipeline_v2_expansion,
RMVM_S_4626394775,Tình Là Giấc Mơ,Khánh Hà,ART_a1adc52dc2,,,,,unknown,TIER_C,,unverified_null,,https://a128-z3.zmdcdn.me/9cfd857ee6ac5469c0a1231257c11081?authen=exp=1772900627~acl=/9cfd857ee6ac5469c0a1231257c11081*~hmac=d76fbd4b84f27f861164ae8ceb591b79,,,,sunbv56_song_dataset+vietlyrics,ZW60F799,needs_manual_annotation,pipeline_v2_expansion,
RMVM_S_459f9b854b,Nghêu Ngao,Duy Khoa,ART_ead2a9ce00,Hãy Yêu Anh Như Anh Đã Yêu Em,ALB_c896304d4c,,,unknown,TIER_C,,unverified_null,,https://a128-z3.zmdcdn.me/9366b1b94d8d8cbd2fec55c8e5a628ee?authen=exp=1772900393~acl=/9366b1b94d8d8cbd2fec55c8e5a628ee*~hmac=1e2d7898080a91126e3681e7cbba3d98,,,https://photo-playlist-zmp3.zadn.vn/v2/background-playlist?src=HavtoclCgWuG7IRwF8-e0GqBPvDumgLAJq8fm3JAw0O8KpMPOvV-1WWPOuvZblLRM4qvZJELyrnVJZdOOv2ZKG92R89haATHRKewq0EPh5HlHJRANDx_M2aNE9i_alfIF10wXKV1ybHoMJd82SR-33n8SeP7xRjUtQnWpieWhn4YVG&cv=1&size=thumb_240_240,sunbv56_song_dataset+vietlyrics,ZWZDDE98,needs_manual_annotation,pipeline_v2_expansion,
RMVM_S_ee6772ab12,Gửi Người Em Gái,Hứa Vĩ Văn,ART_c3968d9843,Hứa Vĩ Văn Vol1,ALB_6699db50c7,,,unknown,TIER_C,,unverified_null,,https://a128-z3.zmdcdn.me/c8eb45969ec7a9ea56713e973d14f5b7?authen=exp=1772900398~acl=/c8eb45969ec7a9ea56713e973d14f5b7*~hmac=2fc5821726eb5e42939e5f3b2b6f5b0a,,,https://photo-playlist-zmp3.zadn.vn/v2/background-playlist?src=HavtoclCgWuG7IRsg4qX9z7mIpweJI4DduIZdwe6OqJHr--NvqeaLSsElShoIYGSpyAxpQ0Q9HxBmhFFz1abJfZ3iy-d4NiUdylidg0L7H_ApeQPeXmS6itPsDhp45f8muYxblOQJq_1biF5_Xm11iBRZSBoH4yNYPN3u375m3b8O0bFeMeSOf6Xzx_e3PgkQI9z&cv=1&size=thumb_240_240,sunbv56_song_dataset+vietlyrics,ZWZC0BIU,needs_manual_annotation,pipeline_v2_expansion,
RMVM_S_b1f72dbbaa,Tình Dang Dở,Hàn Thái Tú,ART_28c3149f5a,Hàn Tiểu Đệ,ALB_893923d501,,,unknown,TIER_C,,unverified_null,,https://a128-z3.zmdcdn.me/8158813e59eff2bf201acad0a2ad6624?authen=exp=1772900400~acl=/8158813e59eff2bf201acad0a2ad6624*~hmac=5d96359444e2f31d91568c29406f5daf,,,https://photo-playlist-zmp3.zadn.vn/s1/v2/background-playlist?src=HavtoclCgWuG7IRsYbRcPeVLYtUt7d44LDVpbc5LCqqQXB-UB1bqN0RTxCCz6NGHLCQya6ySAa44mR76P4ikJboLiveq72WQNvRacZ1F5HjQa8gUCqCI6Lc6rjbdJrHBLzUrbM95GKnLoSt6QaCF1LQ4Wy5c6q4K7ShDy8UD3IZ-8iBsmEaefoATf6e&cv=1&size=thumb_240_240,sunbv56_song_dataset+vietlyrics,ZW6IIO7Z,needs_manual_annotation,pipeline_v2_expansion,
RMVM_S_481cea4d63,Đành Để Em Đi,TBEAR,ART_ee7526ad6a,Đành Để Em Đi (Single),ALB_9dc1921e91,nhạc trẻ,POP_BALLAD,deterministic_mapping,TIER_A,,unverified_null,,https://a128-z3.zmdcdn.me/49b88fdab09c52a8ab83f06904280f71?authen=exp=1772900402~acl=/49b88fdab09c52a8ab83f06904280f71*~hmac=72306720424d573f7606fc126e615920,,,https://photo-playlist-zmp3.zadn.vn/s2/v2/background-playlist?src=HavtoclCgWuG7IRg2xF9271qHTH0yO168pXDcGosaGPaSboP1RR01cq-LeHMvfvNFZK4r0FeabSuPWo61Ud63sbdNzq3jCGBT3KQt0_obWKbLbRP1UUH1pik1SCGiCvVQoy9crwXXH4bZhjYt0jzya5mClcRkzaaufJd_I9z&cv=1&size=thumb_240_240,sunbv56_song_dataset+vietlyrics,ZWADIU6E,cross_verified,pipeline_v2_expansion,1.0
RMVM_S_1b83aaff43,Mưa Trong Lòng (DJ Future Remix),Trịnh Đình Quang,ART_00eb07d1b5,,,nhạc trẻ,POP_BALLAD,deterministic_mapping,TIER_A,,unverified_null,,,,,https://photo-playlist-zmp3.zadn.vn/s2/v2/background-playlist?src=HavtoclCgWuG7IRgEnSpqGoKlQN5lBzxz7T0lipoYIovEqlrZhl7V_Kp1hd9geSzlt86xicgXsgZ8Xhjdg_LR_PrIEl9g8Djz20Vxvp-XZcWS1cymVc38l9YIh27gurpaIvFkfAiZstfVKUytEMC8ATwI-IIzCTkwLAlRj6PLQpd79myyZI0uip_1XRVDExJygeo1eiJ-TkxW7v9VG&cv=1&size=thumb_240_240,sunbv56_song_dataset+vietlyrics,ZZC0UIZ6,cross_verified,pipeline_v2_expansion,1.0
RMVM_S_98d2ba4086,Yêu Thầm Phía Sau Em (Beat),Lương Chấn Nam,ART_9527b71586,Yêu Thầm Phía Sau Em (Single),ALB_cb234a139c,v-pop,POP_BALLAD,deterministic_mapping,TIER_A,,unverified_null,,https://a128-z3.zmdcdn.me/68f939d0e474179b53882803614f0c91?authen=exp=1772900404~acl=/68f939d0e474179b53882803614f0c91*~hmac=52d55dab8d4a8baed32bcb78992b8cb1,,,https://photo-playlist-zmp3.zadn.vn/s2/v2/background-playlist?src=HavtoclCgWuG7IRoZqPEuxZAm129mDG5lWiqr8h2jaQ_G7QTn97wJEiR89t0Ww4PjbmWdTk3kHdXMIwUWOBXJ-XSB9c3qxGTwLejcuBIi1_f2dlmWTNcTUuBU_M4rVilhLbtizRRgapXN7scqTcqDB96QF6EWUGrlXucuCNFgWbVZd6PKWq-awoBi7ETexEYv1jyPvsrl_Vi77GcmTxuwm&cv=1&size=thumb_240_240,sunbv56_song_dataset+vietlyrics,ZWA7WZF6,cross_verified,pipeline_v2_expansion,1.0
RMVM_S_f5442cdfd6,Liên Khúc Bay Đi Cánh Chim Biển - Hẹn Hò - Tình Khúc Buồn - Dạ Khúc Cho Tình Nhân,Nhiều nghệ sĩ,ART_736b531937,,,,,unknown,TIER_C,,unverified_null,,https://a128-z3.zmdcdn.me/321a55870cb6348f7cb558d6fdc79e01?authen=exp=1772900640~acl=/321a55870cb6348f7cb558d6fdc79e01*~hmac=922ba0a5fd53cf8e14440dbb890c4e83,,,https://static-zmp3.zadn.vn/skins/zmp3-v6.1/images/thumb-share.jpg,sunbv56_song_dataset+vietlyrics,ZWAI09OC,needs_manual_annotation,pipeline_v2_expansion,
RMVM_S_099fb5288b,Biển Mặn Tình Em,Thanh Vinh,ART_993f253972,Biết Sẽ Về Đâu,ALB_681d4b9f0e,nhạc trữ tình,BOLERO_TRUTINH,deterministic_mapping,TIER_A,,unverified_null,,https://a128-z3.zmdcdn.me/6daffb9e482a526ae8e2a843d6cce509?authen=exp=1772548812~acl=/6daffb9e482a526ae8e2a843d6cce509*~hmac=d147794a8b39dde8acbfc5de0049584d,,,https://photo-playlist-zmp3.zadn.vn/v2/background-playlist?src=HavtoclCgWuG7IRg8PVcCbWg8UnfuwD-N65ZfIUmxtOHBIIqPwIbFH5-9EXdzxDfMtellJEZjZy9V2xkPFRYRLmeVUeqekeuMYfywcRlk2fO9ZguQBxRPbqiBxzgeACrLIfXzcdjxJ9PSY_d8gEZ5HAfjYObObLtnZwLvx-1-Fk80dOERI9z&cv=1&size=thumb_240_240,sunbv56_song_dataset+vietlyrics,Z7UEIB8U,cross_verified,pipeline_v2_expansion,1.0
RMVM_S_c03e92531b,Xin Em Đừng Khóc Vu Quy (Version 2),"Shark Hùng Anh, Huỳnh Thật",ART_4cb50830e8,Xin Em Đừng Khóc Vu Quy (Version 2) (Single),ALB_b592fbda4b,nhạc trữ tình,BOLERO_TRUTINH,deterministic_mapping,TIER_A,,unverified_null,,https://a128-z3.zmdcdn.me/0396d3c45a52093840a7d9b7bd5ea1ee?authen=exp=1772548817~acl=/0396d3c45a52093840a7d9b7bd5ea1ee*~hmac=39e0a63f8853fb35005fabd0634f3217,,,https://photo-playlist-zmp3.zadn.vn/s1/v2/background-playlist?src=HavtoclCgWuG7IRj8PVwDbWqbpzlk1dEM3kRNY6OG0_3m83Nkdz6Xbavd1Giy5xD6t3IHs3u4u5SOP9LAhWJq5ngaWGtj0NN3M-I0sItM8S9FSK7ChGDqWzfb00qiWE3NJoP7MwdK8yRRfTC3UjLXGvfbL9rk5s3G22M7pk_KTiECTrHTO8QZmmisH-HLvOKOz9VX75HCeTBcif2CY0HYqlZwLvWUow1Lx2o629z&cv=1&size=thumb_240_240,sunbv56_song_dataset+vietlyrics,Z77Z7FZD,cross_verified,pipeline_v2_expansion,1.0
RMVM_S_5596a1678a,Bên Em Thành Phố Biển,Huỳnh Lợi,ART_d22f283706,Mẹ Tôi - Các Bài Hát Của Nhạc Sĩ Đinh Trung Cẩn,ALB_d931a75b50,,,unknown,TIER_C,,unverified_null,,https://a128-z3.zmdcdn.me/e6b86c22728c34ab94d86b8163610b95?authen=exp=1772548822~acl=/e6b86c22728c34ab94d86b8163610b95*~hmac=45735e7ec8eeb50bfd88976ad22706c5,,,https://photo-playlist-zmp3.zadn.vn/v2/background-playlist?src=HavtoclCgWuG7IRsF1SpzGkKlGcpnB3Go0Cy3FY6-PwRJpH1jC7eWi98QGAqmVVNYnizKRF4fT7U7ZjJvCttqjyLQrMto_NIra5gKhRrzT7UA6zHj_7tsS1mAGwxjwNNaHDb2x6YejMFQpO3j-phri8bCG_lelgTZ6iMxd_kc1jB9MB3qMwY6wZLP4fAh-guUgN_YsuYVG&cv=1&size=thumb_240_240,sunbv56_song_dataset+vietlyrics,ZWZDAAI8,needs_manual_annotation,pipeline_v2_expansion,
RMVM_S_1a89a22057,Khúc Ca Mùa Đông,Dương Triệu Vũ,ART_40c6c237c0,,,new age / world music,INSTRUMENTAL,source_tag_verification,TIER_B,,unverified_null,,https://a128-z3.zmdcdn.me/6c024851a7daf55a802a86d3e0a923f9?authen=exp=1772900407~acl=/6c024851a7daf55a802a86d3e0a923f9*~hmac=48e502ce169ed1780b38ff373cf7021e,,,https://photo-playlist-zmp3.zadn.vn/s1/v2/background-playlist?src=HavtoclCgWuG7IRwZqPEwxZAm0-JI8y4JTO1uj6KZNwg4qgWcDhUCg9U1kU9civuvLvNvzgQdsAq5mJYsSNEQkKOL-hQafXhvHe3xeJ9b3tiG5czq9pPP_aGLVk2aeW4jHLVxeMGbdpc7LcWp9FRCk4H0UxTs9LyprluTlMG5QUCDdYkjFqIZYwYqbaYVG&cv=1&size=thumb_240_240,sunbv56_song_dataset+vietlyrics,ZWZABE09,verified_from_source_metadata,pipeline_v2_expansion,
RMVM_S_a3d642ce43,Con Nhớ Mẹ,Bảo Thy,ART_44bc2d24ea,Gia Sư Nữ Quái OST,ALB_22f16d2a23,,,unknown,TIER_C,,unverified_null,,https://a128-z3.zmdcdn.me/b9a5861a55df014b0cb4e13aa2d6651a?authen=exp=1772900641~acl=/b9a5861a55df014b0cb4e13aa2d6651a*~hmac=fc4a361dbec23113338ab12625f01eb6,,,,sunbv56_song_dataset+vietlyrics,ZW60B7EI,needs_manual_annotation,pipeline_v2_expansion,
RMVM_S_beb8fafe4e,Liên Khúc Ai Đưa Em Về - Mùa Thu Lá Bay,Bằng Cường,ART_92092d6cfb,,,r&b việt,RB_SOUL,deterministic_mapping,TIER_A,,unverified_null,,https://a128-z3.zmdcdn.me/64746a74a953798c7cdf65552c8f9561?authen=exp=1772548853~acl=/64746a74a953798c7cdf65552c8f9561*~hmac=bceaf65037e11cf9b839219fddb87340,,,https://photo-playlist-zmp3.zadn.vn/s3/v2/background-playlist?src=HavtoclCgWuG7IRyg4mv8fQ7r5H_ZS5vI05DvJE6YZi1JnwfEyl6V10F2kCioy5yJ0yDgN3TbdzC0W-k9TcNAHfG2gbnYyLx651SgdM8m7yT0K2bD8tCEKyF4SPuYCOiI0qFlYk0m6813aBmB8oOB1153Bu5ns6aCWo4VAXTIUomtyUOUVBPIG1S6jaFLW_eTf215Up2JeNXGPKLz6cQXU_ZJHTz&cv=1&size=thumb_240_240,sunbv56_song_dataset+vietlyrics,Z6ZIF9EO,cross_verified,pipeline_v2_expansion,1.0
RMVM_S_8be04251a7,Hát Câu Tình Yêu,Kim Tiểu Phương,ART_44685bfd24,Căn Phòng Xưa,ALB_b1d5573a79,,,unknown,TIER_C,,unverified_null,,https://a128-z3.zmdcdn.me/3899c72c7f9c832a3fb601236d65c288?authen=exp=1772900641~acl=/3899c72c7f9c832a3fb601236d65c288*~hmac=bf02b2a49baa59506806131b277e2cd6,,,https://photo-playlist-zmp3.zadn.vn/s3/v2/background-playlist?src=HavtoclCgWuG7IRr89ke4H2HlI8yMaFwem4hwvIDftVl2c2ftSFqE-T7BExCtwrgkb8ixeMFiM_g1YddrupaRhPGSkZNYBXhkWPpwzNLw3--2tRGrjFeKRu9SD3Nr_0A_bjybeNPeMcoNdQ3Wjk_4U5MSCtBsF9VvbeeWzgJl17BkxFLiXFUnvxO9BHhNU8aQtNcuI9z&cv=1&size=thumb_240_240,sunbv56_song_dataset+vietlyrics,ZWZBOU67,needs_manual_annotation,pipeline_v2_expansion,
RMVM_S_5e3fe030d8,Tiếng Hát Chim Đa Đa,Phương Thanh,ART_bae46acd15,,,,,unknown,TIER_C,,unverified_null,,https://a128-z3.zmdcdn.me/04fef727cf3a811b6e470c306bd60309?authen=exp=1772900642~acl=/04fef727cf3a811b6e470c306bd60309*~hmac=3180103b37d24565c07a9a52fb28b67a,,,https://photo-playlist-zmp3.zadn.vn/s2/v2/background-playlist?src=HavtoclCgWuG7IRk8J0ucDcryGZKDZxMvV-yHD1zV9-hhF1CdJ4xZhVreX68CJl7jRca5jfXEiMnkQmKZc8wbUAuh1JTQcJ5vR3pHTfk0iImjPfDqMa6pRcimWs7PK2Vj_sXGO9lLPYruzaIYcaRqRQkbnM6CLN0_U3P9CtgpIlwPaFJO2oPGtglNfu3W61FUgzUdY9z&cv=1&size=thumb_240_240,sunbv56_song_dataset+vietlyrics,ZWZCWE76,needs_manual_annotation,pipeline_v2_expansion,
RMVM_S_c2edd6e5c0,Về Với Anh,Lê Hiếu,ART_b3bb561ad9,Baby Let Me Go,ALB_4fd944b838,,,unknown,TIER_C,,unverified_null,,https://a128-z3.zmdcdn.me/cfbd20cfd4f440a2cdc3c803f3f45530?authen=exp=1772900643~acl=/cfbd20cfd4f440a2cdc3c803f3f45530*~hmac=82fe9aa8663faac382065492d52c87a4,,,https://photo-playlist-zmp3.zadn.vn/s2/v2/background-playlist?src=HavtoclCgWuG7IRoYboe2hfMl0MMdpwNent-JDZCSf_kKRbTn9KZmlzHkH2NsIAPhGMx6yoB9yca0-jFo8vpdFDNxKtBsdQUz0Y77v_R79lm1eSJdiD3qw0AmK6GaY2VfG3KHfACMCoj1feFaS4Mow5Ur1xQZrZuOjztQ6tLOaDT7esTQ29z&cv=1&size=thumb_240_240,sunbv56_song_dataset+vietlyrics,ZWZ9ZU0A,needs_manual_annotation,pipeline_v2_expansion,
RMVM_S_37ab32104a,Lk: Ướt Mi,Thanh Hà,ART_52aeafc1b7,Ướt Mi,ALB_461a690e9c,nhạc trẻ,POP_BALLAD,deterministic_mapping,TIER_A,,unverified_null,,https://a128-z3.zmdcdn.me/e4d3b9787f454bf9b230c0ccf33f69c2?authen=exp=1772900643~acl=/e4d3b9787f454bf9b230c0ccf33f69c2*~hmac=f610046b8345ad9a721cf822ac12b24c,,,https://photo-playlist-zmp3.zadn.vn/v2/background-playlist?src=HavtoclCgWuG7IRg8PVcCbWqYo8ZymV-4tR2R72_3xDVCTDmAUrIyrynptK-ubNnKsZCSckqLFC4PfvpRky6-mvbdovWjWJzNmARVZFH0_bP3PHvBenAhbLBndT_xmQhNrx1TM6NLQDP48XsBDbIhm5UcJrYbtlc0LmJ-RaC9Zt0gk6lVG&cv=1&size=thumb_240_240,sunbv56_song_dataset+vietlyrics,ZW6UACD0,cross_verified,pipeline_v2_expansion,1.0
RMVM_S_6587d4ca9e,Tình Xót Xa,Phong Đạt,ART_f358b8950c,Thầm Mong Em Quay Về,ALB_309448a4a3,,,unknown,TIER_C,,unverified_null,,https://a128-z3.zmdcdn.me/33da998332b9376dc0c764baa61393bf?authen=exp=1772900645~acl=/33da998332b9376dc0c764baa61393bf*~hmac=52e1966bce6cb0adaf2e55b47490494f,,,https://photo-playlist-zmp3.zadn.vn/s2/v2/background-playlist?src=HavtoclCgWuG7IRk8PdcELYss6Yx_0BwpZN08_crJAc2FOrllgHGyD1Wc6--xLAyrcVAFx_lLhpUPPuylxy5lTvbpJJXxmArWJJAC8VkLx3hCSeuY-bNfhXodZJDkrdtspwRFjYyM-cZRPCublLOfErgds3Ov1Fgerj-zfJOy1uEW2gE3mgcGm&cv=1&size=thumb_240_240,sunbv56_song_dataset+vietlyrics,ZWZBFBEW,needs_manual_annotation,pipeline_v2_expansion,
