song_id,title,artist,genre,collection_status,collection_method,image_width,image_height,image_format,size_bytes
RMVM_S_6a4d15eb0e,Màu Tím Pensee,Vũ Hoàng,INSTRUMENTAL,AVAILABLE,VERIFIED_PHYSICAL_IMAGE,1200,630,JPEG,60657
RMVM_S_7936bd3cdb,Liên Khúc Ngỏ Lời,"Đặng Trí Trung, Võ Lam Phương",INSTRUMENTAL,AVAILABLE,VERIFIED_PHYSICAL_IMAGE,720,378,JPEG,45089
RMVM_S_14cacf7423,Chuyến Đò Không Em,Kim Tuyến,POP_BALLAD,AVAILABLE,VERIFIED_PHYSICAL_IMAGE,1200,630,JPEG,60657
RMVM_S_74b9c9272c,Mưa Ru,Đăng Khôi,POP_BALLAD,AVAILABLE,VERIFIED_PHYSICAL_IMAGE,720,378,JPEG,45392
RMVM_S_3b7330cd21,Tình Yêu Vỗ Cánh,Trọng Nghĩa,BOLERO_TRUTINH,AVAILABLE,VERIFIED_PHYSICAL_IMAGE,720,378,JPEG,44426
RMVM_S_88097b638c,01 Vung La Me Bay,Mộng Thi,POP_BALLAD,AVAILABLE,VERIFIED_PHYSICAL_IMAGE,720,378,JPEG,47968
RMVM_S_0af3f651e9,Bạn Hữu Thân Tình (Beat),Vương Triệu Anh,POP_BALLAD,AVAILABLE,VERIFIED_PHYSICAL_IMAGE,720,378,JPEG,40022
RMVM_S_1af870ba0f,Mất Bao Lâu Để Quên,Duc,POP_BALLAD,AVAILABLE,VERIFIED_PHYSICAL_IMAGE,720,378,JPEG,37394
RMVM_S_84e3e3badf,LK Tuổi Học Trò/Trường Cũ Tình Xưa,"Mai Thiên Vân, Quỳnh Dung",BOLERO_TRUTINH,MISSING,NO_VALID_IMAGE_URL,0,0,NONE,0
RMVM_S_97ad9cdda9,Tân Cổ: Đò Chiều Bến Quê,"Vy Thúy Hằng, Lâm Quang Long",BOLERO_TRUTINH,AVAILABLE,VERIFIED_PHYSICAL_IMAGE,720,378,JPEG,30257
RMVM_S_12faeeb769,Liên Khúc: Mưa Nửa Đêm – Phố Đêm,Diễm Hân,BOLERO_TRUTINH,AVAILABLE,VERIFIED_PHYSICAL_IMAGE,720,378,JPEG,47829
RMVM_S_d46725d887,Khúc Mùa Thu,Minh Thu,POP_BALLAD,AVAILABLE,VERIFIED_PHYSICAL_IMAGE,1200,630,JPEG,60657
RMVM_S_5fc3cee1bf,Anh Chẳng Thể (Beat),Phạm Kỳ,POP_BALLAD,AVAILABLE,VERIFIED_PHYSICAL_IMAGE,720,378,JPEG,33099
RMVM_S_3e4fe8ad9e,Anh Sẽ Chẳng Làm Em Khó Xử (Beat),"Nam Anh, Lê Chí Trung",POP_BALLAD,AVAILABLE,VERIFIED_PHYSICAL_IMAGE,720,378,JPEG,49396
RMVM_S_508ddb81e3,Chưa Muốn Lấy Chồng (Remix),Hạnh Tiên,POP_BALLAD,AVAILABLE,VERIFIED_PHYSICAL_IMAGE,720,378,JPEG,47327
RMVM_S_aa06ce242f,Bài Ca Kỷ Niệm,"Hà Thanh Tâm, Xu Xu",POP_BALLAD,AVAILABLE,VERIFIED_PHYSICAL_IMAGE,1200,630,JPEG,60657
RMVM_S_ac69e4478c,Chuyện Người Con Gái Ao Sen,"Thạch Dũng, Thạch Dũng - Trần Xuân",INSTRUMENTAL,AVAILABLE,VERIFIED_PHYSICAL_IMAGE,1200,630,JPEG,60657
RMVM_S_03bd0968b0,"LK Mùa Xuân Xa Quê, Như Đã Dấu Yêu","Cẩm Loan, Đoàn Minh",BOLERO_TRUTINH,AVAILABLE,VERIFIED_PHYSICAL_IMAGE,1200,630,JPEG,60657
RMVM_S_6f4708a07e,Đừng Hẹn Kiếp Sau (Cover),Hoàng Đình Đông Dương,POP_BALLAD,AVAILABLE,VERIFIED_PHYSICAL_IMAGE,1200,630,JPEG,60657
RMVM_S_401a2a261a,Bên Bến Sông Buồn,"Hoàng Dũng, BEAT CHAT LUONG CAO",POP_BALLAD,AVAILABLE,VERIFIED_PHYSICAL_IMAGE,1200,630,JPEG,60657
RMVM_S_5426f2e895,Chia Tay Em Nhé,La Hoàng Phúc,POP_BALLAD,AVAILABLE,VERIFIED_PHYSICAL_IMAGE,720,378,JPEG,41070
RMVM_S_077c1d8ac6,Không Bao Giờ Quên Em,Đăng Anh,BOLERO_TRUTINH,AVAILABLE,VERIFIED_PHYSICAL_IMAGE,720,378,JPEG,40099
RMVM_S_e46ff9e8bc,Chờ Ngày Cưới Em (Nekko Remix),"Hương Ly, Phát Hồ",POP_BALLAD,AVAILABLE,VERIFIED_PHYSICAL_IMAGE,1200,630,JPEG,60657
RMVM_S_d6bae32311,Yêu Cô Gái Bạc Liêu,Kim Tuyến,POP_BALLAD,AVAILABLE,VERIFIED_PHYSICAL_IMAGE,1200,630,JPEG,60657
RMVM_S_d57107dc96,Liên khúc Quê hương ba miền,Lê Trần Khánh Vy,BOLERO_TRUTINH,AVAILABLE,VERIFIED_PHYSICAL_IMAGE,1200,630,JPEG,60657
RMVM_S_cbaf69d2c2,Em Không Sao Đâu Beat,Bạc Cầm Diễm My,POP_BALLAD,AVAILABLE,VERIFIED_PHYSICAL_IMAGE,720,378,JPEG,38614
RMVM_S_d31ba1e017,Tình Là Thế,"BeeBoss, Tuấn Chung, Dương Huỳnh Khang",POP_BALLAD,AVAILABLE,VERIFIED_PHYSICAL_IMAGE,720,378,JPEG,47516
RMVM_S_7c04578685,Chắc Có Lẽ Em Đã Quên,erdivii,BOLERO_TRUTINH,AVAILABLE,VERIFIED_PHYSICAL_IMAGE,720,378,JPEG,33440
RMVM_S_408dd3853f,Chỉ Có Bạn Bè Thôi (Liveshow Thương Quá Việt Nam 1),"Thúy Vân, Ân Thiên Vỹ",POP_BALLAD,AVAILABLE,VERIFIED_PHYSICAL_IMAGE,720,378,JPEG,20976
RMVM_S_33898dced6,Hà Nội của tôi Official,"Hải Duget, Ca sĩ Tuyết Mai, Thy Trần, Thu Hương, Tuệ Quyên",POP_BALLAD,AVAILABLE,VERIFIED_PHYSICAL_IMAGE,1200,630,JPEG,60657
RMVM_S_20fbebfbf7,Được Tin Em Lấy Chồng,Võ Hoàng Lâm,POP_BALLAD,AVAILABLE,VERIFIED_PHYSICAL_IMAGE,1200,630,JPEG,60657
RMVM_S_14511f073b,"Con gái à, trước khi lấy chồng, ba có đôi lời muốn nói với con",Hug DJ,POP_BALLAD,AVAILABLE,VERIFIED_PHYSICAL_IMAGE,720,378,JPEG,38875
RMVM_S_80c7ecb8f6,Người Tình Trăm Năm (Liveshow Khi Ta Yêu 2019),"Bằng Kiều, Minh Tuyết",POP_BALLAD,AVAILABLE,VERIFIED_PHYSICAL_IMAGE,720,378,JPEG,54745
RMVM_S_e992e683ca,"Liên Khúc: Người Về Cuối Phố,Dấu Chôn Tình Buồn,Tình Lẻ Bóng",Cẩm Ly,POP_BALLAD,AVAILABLE,VERIFIED_PHYSICAL_IMAGE,300,300,JPEG,5638
RMVM_S_9bab041e41,Kể Chuyện Trong Đêm Disco,Sao Band,BOLERO_TRUTINH,AVAILABLE,VERIFIED_PHYSICAL_IMAGE,720,378,JPEG,44963
RMVM_S_2cb1ada726,Tôi là người đàn ông tội nghiệp,Lâm Quốc Hưng,POP_BALLAD,AVAILABLE,VERIFIED_PHYSICAL_IMAGE,720,378,JPEG,47357
RMVM_S_a2e4c399d8,Chia Tay Lần Nữa,Thanh Thảo,POP_BALLAD,AVAILABLE,VERIFIED_PHYSICAL_IMAGE,720,378,JPEG,43647
RMVM_S_34b285f3e3,[Music Space] Yêu một người vô tâm - Sáng tác: Mr.Siro | Trình bày: Neon | Guitar: Trọng Lê (Cover),Liêu Hà Trinh,POP_BALLAD,AVAILABLE,VERIFIED_PHYSICAL_IMAGE,720,378,JPEG,35470
RMVM_S_de4f47193b,THỨC GIẤC,"16 Typh, MastaL",POP_BALLAD,AVAILABLE,VERIFIED_PHYSICAL_IMAGE,720,378,JPEG,37207
RMVM_S_6f5fe7affa,"Audio Chuyện Tình Yêu, Tình Một Đêm",Duy Linh Đọc Truyện Audio,INSTRUMENTAL,AVAILABLE,VERIFIED_PHYSICAL_IMAGE,720,378,JPEG,44367
RMVM_S_27a306a3e7,Con Tim Mù Lòa (Remix),Lương Gia Huy,BOLERO_TRUTINH,AVAILABLE,VERIFIED_PHYSICAL_IMAGE,720,378,JPEG,31048
RMVM_S_fe3af70ee9,Em Vẫn Chờ Anh (Beat),Đỗ Tuyết Nhi,BOLERO_TRUTINH,AVAILABLE,VERIFIED_PHYSICAL_IMAGE,720,378,JPEG,40098
RMVM_S_e035b2703e,Liên Khúc Remix Anh Ba Hưng,Thanh Ngân,REVOLUTIONARY,AVAILABLE,VERIFIED_PHYSICAL_IMAGE,720,378,JPEG,47368
RMVM_S_6a6f250652,"LK Vì Lỡ Thương Nhau, Phận Bạc","Cẩm Loan, Kha Thi, Lâm Quang Long",BOLERO_TRUTINH,AVAILABLE,VERIFIED_PHYSICAL_IMAGE,1200,630,JPEG,60657
RMVM_S_f3389a72d8,Ánh Trăng Buồn (Pi Nine Remix),"Vương Nguyễn, Nhã Pc",POP_BALLAD,AVAILABLE,VERIFIED_PHYSICAL_IMAGE,720,378,JPEG,52459
RMVM_S_92f442c6ed,Chuyện Tình Lạc Trôi,Thiều Thu Sa,BOLERO_TRUTINH,AVAILABLE,VERIFIED_PHYSICAL_IMAGE,720,378,JPEG,44445
RMVM_S_8b70b0b1f8,LK: Dạ Khúc Buồn-Hãy Về Với Em-Cho Em Lời Cuối,Phương Thanh,INSTRUMENTAL,MISSING,NO_VALID_IMAGE_URL,0,0,NONE,0
RMVM_S_cdc7faabd5,Ngày Tạm Biệt / Đèn Khuya / Tiễn Người Đi,"Mỹ Lan, Phương Loan, Ngọc Thúy",BOLERO_TRUTINH,MISSING,NO_VALID_IMAGE_URL,0,0,NONE,0
RMVM_S_0f6937f5c4,Hãy Tin Anh,Ngô Kiến Huy,POP_BALLAD,AVAILABLE,VERIFIED_PHYSICAL_IMAGE,720,378,JPEG,42315
RMVM_S_dd7ecc7957,Áo Dài Việt Nam,Trịnh Kim Liên,BOLERO_TRUTINH,AVAILABLE,VERIFIED_PHYSICAL_IMAGE,720,378,JPEG,38056
RMVM_S_ed9cf3fa54,Anh Chẳng Còn Cơ Hội (Beat),"Trang Mio, Trần Huyền Diệp",POP_BALLAD,AVAILABLE,VERIFIED_PHYSICAL_IMAGE,720,378,JPEG,39719
RMVM_S_15b916fd2d,Hạnh Phúc Của Anh Là Em,"Đưc Tuấn iTV, Đức Tuấn iTV",POP_BALLAD,AVAILABLE,VERIFIED_PHYSICAL_IMAGE,1200,630,JPEG,60657
RMVM_S_911d8ab381,Cún Bin Yêu,Bé Bào Ngư,INSTRUMENTAL,AVAILABLE,VERIFIED_PHYSICAL_IMAGE,1200,630,JPEG,60657
RMVM_S_ba085eb3df,Ngày Đẹp Trời Ngày Anh Có Em,GMEZ,POP_BALLAD,AVAILABLE,VERIFIED_PHYSICAL_IMAGE,720,378,JPEG,49595
RMVM_S_f3ef67e7a8,Vọng Cổ Buồn (Cha Cha Cha),"Mai Tiến Đạt, CT",POP_BALLAD,AVAILABLE,VERIFIED_PHYSICAL_IMAGE,720,378,JPEG,39003
RMVM_S_f2ceb4641b,Cảm Xúc Chiều Mưa,"Minh Thuận, Thùy My",POP_BALLAD,AVAILABLE,VERIFIED_PHYSICAL_IMAGE,720,378,JPEG,46497
RMVM_S_19aae2009b,Lạc Lối Giữa Sài Gòn (Chạy Đi Rồi Tính OST),Addy Trần,POP_BALLAD,AVAILABLE,VERIFIED_PHYSICAL_IMAGE,720,378,JPEG,45869
RMVM_S_cf288b6ea8,Đừng Khóc Phút Chia Xa,Bích Hồng,INSTRUMENTAL,AVAILABLE,VERIFIED_PHYSICAL_IMAGE,720,378,JPEG,42187
RMVM_S_072bf103ec,Điệu Nhạc Đêm Đông,Duy Ninh,POP_BALLAD,AVAILABLE,VERIFIED_PHYSICAL_IMAGE,720,378,JPEG,27944
RMVM_S_c3bbd5d6d2,Liên Khúc Nhạc Xuân Vui Nhộn,"Sarah Đào, Ngũ Long Công Chúa",POP_BALLAD,AVAILABLE,VERIFIED_PHYSICAL_IMAGE,720,378,JPEG,49248
RMVM_S_347475ec54,"Thân Phận, Được Tin Em Lấy Chồng","Quỳnh Dung, Mai Quốc Huy",BOLERO_TRUTINH,MISSING,NO_VALID_IMAGE_URL,0,0,NONE,0
RMVM_S_f2145de17c,Lời Tỏ Tình Dễ Thương (Cha Cha Cha),"Dáng Kiều, CT",BOLERO_TRUTINH,AVAILABLE,VERIFIED_PHYSICAL_IMAGE,720,378,JPEG,44144
RMVM_S_7930546029,Cuộc Tình Đau,Tina Ngọc Lan,BOLERO_TRUTINH,AVAILABLE,VERIFIED_PHYSICAL_IMAGE,300,300,JPEG,5638
RMVM_S_74fa5ed7e9,Lk Thà Trắng Thà Đen,Khánh Duy Khương,INSTRUMENTAL,AVAILABLE,VERIFIED_PHYSICAL_IMAGE,720,378,JPEG,30415
RMVM_S_09132b87ef,Cảm Xúc Của Anh (Beat),Vân Du,POP_BALLAD,AVAILABLE,VERIFIED_PHYSICAL_IMAGE,720,378,JPEG,48101
RMVM_S_81805c85f9,Âm Thanh Của Nỗi Nhớ Anh / 是想你的声音啊,Ngạo Thất Gia,POP_BALLAD,AVAILABLE,VERIFIED_PHYSICAL_IMAGE,1200,630,JPEG,60657
RMVM_S_fb6690c096,Yêu Chưa Bao Giờ Là Sai - Liêu Hà Trinh | @To...,Liêu Hà Trinh,POP_BALLAD,AVAILABLE,VERIFIED_PHYSICAL_IMAGE,720,378,JPEG,41408
RMVM_S_ef6cd39f96,10 Năm Anh Vẫn Hát Lời Tình Yêu,Nguyễn Hậu,POP_BALLAD,AVAILABLE,VERIFIED_PHYSICAL_IMAGE,720,378,JPEG,39933
RMVM_S_1a401be5c1,Thương Lắm Vợ Ơi !!!,Hoàng Ngọc Hải,POP_BALLAD,AVAILABLE,VERIFIED_PHYSICAL_IMAGE,300,300,JPEG,5638
RMVM_S_286fa53f56,Dư Âm Mùa Giáng Sinh,Nhật Vũ,POP_BALLAD,AVAILABLE,VERIFIED_PHYSICAL_IMAGE,1200,630,JPEG,60657
RMVM_S_a0f00624b3,Bình Minh Tình Yêu,Trường Sinh,POP_BALLAD,AVAILABLE,VERIFIED_PHYSICAL_IMAGE,720,378,JPEG,33621
RMVM_S_439f00760c,Anh Về Với Em (Liveshow Thương Quá Việt Nam 4),"Khưu Huy Vũ, Hà My, Ân Thiên Vỹ",BOLERO_TRUTINH,AVAILABLE,VERIFIED_PHYSICAL_IMAGE,720,378,JPEG,21359
RMVM_S_763e5e4654,Đừng Lo Nhé Có Anh Đây (HM Remix) (Beat),Lâm Chấn Kiệt,RAP_HIPHOP,AVAILABLE,VERIFIED_PHYSICAL_IMAGE,720,378,JPEG,53520
RMVM_S_46fbc1dee4,Lk Lời Cha Dạy - Đạo Làm Con,"Trịnh Nam Phương, Dương Anh Tuân",BOLERO_TRUTINH,AVAILABLE,VERIFIED_PHYSICAL_IMAGE,720,378,JPEG,36998
RMVM_S_2de85a6636,Hãy Về Đây Bên Em Bass Căng,Dj Tiffany,POP_BALLAD,AVAILABLE,VERIFIED_PHYSICAL_IMAGE,300,300,JPEG,5638
RMVM_S_3b6081f673,Chuyến Đi Của Năm (Đi Để Trở Về 2) (Beat),SOOBIN,POP_BALLAD,AVAILABLE,VERIFIED_PHYSICAL_IMAGE,720,378,JPEG,49291
RMVM_S_ae92cd5708,"LK Chiếc Khăn Gió Ấm, Đành Nói Lời Chia Tay",Anny Hằng,POP_BALLAD,AVAILABLE,VERIFIED_PHYSICAL_IMAGE,1200,630,JPEG,60657
RMVM_S_6afc822ba9,Cô Gái Sài Gòn Đi Tải Đạn,Thanh Hương,POP_BALLAD,AVAILABLE,VERIFIED_PHYSICAL_IMAGE,1200,630,JPEG,60657
RMVM_S_029bca48ad,Cô Bé Mắt Nhung,Jack Long,POP_BALLAD,AVAILABLE,VERIFIED_PHYSICAL_IMAGE,720,378,JPEG,43360
RMVM_S_37466d6a69,8 Lời Nói Dối Của Mẹ,"Nguyễn Văn Chung, Như Thùy",POP_BALLAD,AVAILABLE,VERIFIED_PHYSICAL_IMAGE,720,378,JPEG,37274
RMVM_S_e0cf9fa5b5,"LK Câu Chuyện Đầu Năm, Còn Nhớ Không Em",Cao Hoàng Nghi,FOLK_TRADITIONAL,AVAILABLE,VERIFIED_PHYSICAL_IMAGE,1200,630,JPEG,60657
RMVM_S_243b3f898f,"LK Đã Không Yêu Thì Thôi, Dĩ Vãng Cuộc Tình",Anny Hằng,POP_BALLAD,AVAILABLE,VERIFIED_PHYSICAL_IMAGE,1200,630,JPEG,60657
RMVM_S_a121103d5b,THƯƠNG THẦM EM GÁI VĨNH LONG,"Nguyễn Hữu Liệu, Kha Duy - Ngọc Trân",BOLERO_TRUTINH,AVAILABLE,VERIFIED_PHYSICAL_IMAGE,1200,630,JPEG,60657
RMVM_S_9b4c11501e,Có Ai Mua Dùm Em Nỗi Buồn,NLy,POP_BALLAD,AVAILABLE,VERIFIED_PHYSICAL_IMAGE,720,378,JPEG,39474
RMVM_S_10af5427e1,Cho Đời Chút Ơn,Quang Dũng,POP_BALLAD,AVAILABLE,VERIFIED_PHYSICAL_IMAGE,720,378,JPEG,41290
RMVM_S_6c55abd815,Tết Đến Rồi,"Biên, Thoại",POP_BALLAD,AVAILABLE,VERIFIED_PHYSICAL_IMAGE,720,378,JPEG,47962
RMVM_S_a62513a15a,Ảo Mộng Tình Yêu,Chí Thành Danh,POP_BALLAD,AVAILABLE,VERIFIED_PHYSICAL_IMAGE,720,378,JPEG,50430
RMVM_S_e1b0e2b33f,Liên Khúc 13 Tỉnh Thành (Lê Như),"Lời bài hát, tải nhạc Zing MP3",FOLK_TRADITIONAL,AVAILABLE,VERIFIED_PHYSICAL_IMAGE,720,378,JPEG,34419
RMVM_S_e9c2cbc844,09 - Em toi lam chieu dai (Minh Canh),Ca co Viet Nam,INSTRUMENTAL,AVAILABLE,VERIFIED_PHYSICAL_IMAGE,720,378,JPEG,39642
RMVM_S_591375270f,LK Hát Với Dòng Sông - Đừng Xa Em Nhé,Đinh Bảo Yến,POP_BALLAD,AVAILABLE,VERIFIED_PHYSICAL_IMAGE,720,378,JPEG,53091
RMVM_S_e82f049ffd,Khi Giấc Mơ Về,Đinh Quang Minh,INSTRUMENTAL,AVAILABLE,VERIFIED_PHYSICAL_IMAGE,720,378,JPEG,47563
RMVM_S_18064aa35c,Chi Chi Chành Chành,"Giang Bảo Trang, Giang Bảo Anh",RAP_HIPHOP,AVAILABLE,VERIFIED_PHYSICAL_IMAGE,720,378,JPEG,55811
RMVM_S_9260f56ff0,Ta Yêu Sài Gòn Đến Lạ (ChuChu),"Lời bài hát, tải nhạc Zing MP3",POP_BALLAD,AVAILABLE,VERIFIED_PHYSICAL_IMAGE,720,378,JPEG,47647
RMVM_S_8df92eb6d2,Nhỏ Ơi Đừng Ghen,Đoàn Việt Phương,POP_BALLAD,AVAILABLE,VERIFIED_PHYSICAL_IMAGE,720,378,JPEG,41925
RMVM_S_7a7241a9b7,Đi Về Cuối Biển,Đức Tuấn,BOLERO_TRUTINH,AVAILABLE,VERIFIED_PHYSICAL_IMAGE,720,378,JPEG,42843
RMVM_S_3eb23507ac,Liên Khúc Đời Lắm Vô Thường,Mai Tiến Đạt,POP_BALLAD,AVAILABLE,VERIFIED_PHYSICAL_IMAGE,720,378,JPEG,42901
RMVM_S_022b2cb60f,Chiều Anh Ngồi Anh Nhớ (Lofi),"H2O Lofi, Trung Quang",POP_BALLAD,AVAILABLE,VERIFIED_PHYSICAL_IMAGE,720,378,JPEG,43111
RMVM_S_132eb88537,Cho Người Tình Phụ,"Kim Cương, Nhật Nguyên",BOLERO_TRUTINH,AVAILABLE,VERIFIED_PHYSICAL_IMAGE,720,378,JPEG,44193
RMVM_S_c8ad9fcaf3,Bên Chiều Mưa Phố Núi,"Hoàng KayLee, Flepy",POP_BALLAD,AVAILABLE,VERIFIED_PHYSICAL_IMAGE,720,378,JPEG,37798
RMVM_S_2f981d3993,Cơn Mơ Băng Giá,Bằng Kiều,POP_BALLAD,AVAILABLE,VERIFIED_PHYSICAL_IMAGE,720,378,JPEG,45588
RMVM_S_e3d56e4ce2,Lk Nhật Ký Đời Tôi - Xin Trả Lại Thời Gian,Uyên Trang,POP_BALLAD,AVAILABLE,VERIFIED_PHYSICAL_IMAGE,720,378,JPEG,43066
RMVM_S_58e7204946,"ANH EM GỌI LÀ CÓ MẶT NGAY (feat. Đức Phúc, CAPTAIN, Quân A.P & Anh Tú) (Nhiều nghệ sĩ)","Lời bài hát, tải nhạc Zing MP3",POP_BALLAD,AVAILABLE,VERIFIED_PHYSICAL_IMAGE,720,378,JPEG,53380
RMVM_S_1429c448e3,Đêm Cuối Rồi,Lý Tuấn Kiệt,POP_BALLAD,AVAILABLE,VERIFIED_PHYSICAL_IMAGE,720,378,JPEG,40191
RMVM_S_81c8362b0e,Chỉ Riêng Mình Ta (Disco Remix),"Quốc Chinh, CT",POP_BALLAD,AVAILABLE,VERIFIED_PHYSICAL_IMAGE,720,378,JPEG,46744
RMVM_S_5ab315adca,Độc Bước Đời Ta,Tính Đỗ,BOLERO_TRUTINH,AVAILABLE,VERIFIED_PHYSICAL_IMAGE,720,378,JPEG,41974
RMVM_S_3c130c8c39,Duyên Ta Chỉ Đây Thôi (Wan Remix),"Phát Huy T4, HOA HỒNG DẠI MUSIC",DANCE_EDM,AVAILABLE,VERIFIED_PHYSICAL_IMAGE,720,378,JPEG,42743
RMVM_S_a194d04bf8,Liên khúc Mai Lỡ Hai Mình Xa Nhau,"Hồng Quyên, Thanh Vinh",BOLERO_TRUTINH,AVAILABLE,VERIFIED_PHYSICAL_IMAGE,720,378,JPEG,47273
RMVM_S_6a31f786eb,Chờ Em Là Hạnh Phúc (Lofi Version),Cao Sỹ Hùng,POP_BALLAD,AVAILABLE,VERIFIED_PHYSICAL_IMAGE,720,378,JPEG,47419
RMVM_S_ba9562c6d7,Dạo Này Anh Thế Nào (DJ Edmmoon 2K Remix),"Tuyết Mai, Nguyễn Bá Hùng",POP_BALLAD,AVAILABLE,VERIFIED_PHYSICAL_IMAGE,720,378,JPEG,43567
RMVM_S_4e30f94245,Có Ai Nói Em Biết Không?,Trịnh Bảo Bàng,POP_BALLAD,AVAILABLE,VERIFIED_PHYSICAL_IMAGE,1200,630,JPEG,60657
RMVM_S_0bf4211f04,Ân Danh Cha Mẹ,"Bình Tinh, Nhật Minh",BOLERO_TRUTINH,AVAILABLE,VERIFIED_PHYSICAL_IMAGE,720,378,JPEG,47214
RMVM_S_ca27d6f989,Liên Khúc: Ước Mơ Trong Đời - Có Nhau Trọn Đời (Live),Hồ Quỳnh Hương,POP_BALLAD,AVAILABLE,VERIFIED_PHYSICAL_IMAGE,720,378,JPEG,53867
RMVM_S_f6d301f202,Lk Nước Cuốn Hoa Trôi & Tình Nàng La Lan,Như Quỳnh,INSTRUMENTAL,AVAILABLE,VERIFIED_PHYSICAL_IMAGE,300,300,JPEG,5638
RMVM_S_b4ead8dea8,Anh Vẫn Thế Chẳng Đổi Thay,Gia Bắc,BOLERO_TRUTINH,AVAILABLE,VERIFIED_PHYSICAL_IMAGE,720,378,JPEG,47391
RMVM_S_d5813fed3a,Thương Thân Beat,"Hana Cẩm Tiên, Khánh Ân",POP_BALLAD,AVAILABLE,VERIFIED_PHYSICAL_IMAGE,720,378,JPEG,41569
RMVM_S_4703598fb5,LK Chuyện tình la lanNỗi buồn châu pha,Lê Sang,INSTRUMENTAL,AVAILABLE,VERIFIED_PHYSICAL_IMAGE,720,378,JPEG,37051
RMVM_S_5aee49a71c,Em Là Ai Trên Con Đường Anh Đi,Nguyên Khánh,POP_BALLAD,AVAILABLE,VERIFIED_PHYSICAL_IMAGE,720,378,JPEG,38731
RMVM_S_67efbc697e,Cơn Gió Lạ,Bạch Công Khanh,POP_BALLAD,AVAILABLE,VERIFIED_PHYSICAL_IMAGE,720,378,JPEG,37791
RMVM_S_8d4f6765d9,Mãi Còn Yêu,Lương Tùng Quang,INSTRUMENTAL,AVAILABLE,VERIFIED_PHYSICAL_IMAGE,720,378,JPEG,46188
RMVM_S_cc4ff5c4c2,Chỉ Có Một Người,Quang Dũng,INSTRUMENTAL,MISSING,NO_VALID_IMAGE_URL,0,0,NONE,0
RMVM_S_91733fc9cc,Liên Khúc Nhạc Về Thầy Minh Tuệ - Thương Thầy Người Là Đấng Chân Tu,Mỹ Nhung,POP_BALLAD,AVAILABLE,VERIFIED_PHYSICAL_IMAGE,720,378,JPEG,41676
RMVM_S_1def9b54b0,Đừng Khóc Vì Người Yêu Cũ,Fame Chí Thành,POP_BALLAD,AVAILABLE,VERIFIED_PHYSICAL_IMAGE,720,378,JPEG,43224
RMVM_S_f3c3b29d81,Biến Đổi Đời Con,Bảo Trân,POP_BALLAD,AVAILABLE,VERIFIED_PHYSICAL_IMAGE,720,378,JPEG,38826
RMVM_S_c13e427d86,Đời Như Áng Mây,"Đoàn Lâm, CT",POP_BALLAD,AVAILABLE,VERIFIED_PHYSICAL_IMAGE,1200,630,JPEG,60657
RMVM_S_187da18080,Anh Biết Không Anh,"Hoàng Dũng, BCLC",POP_BALLAD,AVAILABLE,VERIFIED_PHYSICAL_IMAGE,1200,630,JPEG,60657
RMVM_S_f82617708c,Trích Đoạn Những Đứa Con Của Mẹ,"Vọng Cổ Việt Nam, Võ Ngọc Quyền, Lê Minh Hảo",POP_BALLAD,MISSING,NO_VALID_IMAGE_URL,0,0,NONE,0
RMVM_S_64b9310c4c,31 Ngày Lạnh,"Thế Anh Shinichi, Q.U, Hoàng Nhung",POP_BALLAD,AVAILABLE,VERIFIED_PHYSICAL_IMAGE,720,378,JPEG,36481
RMVM_S_3821d383ed,Sao Lòng Còn Thương,"Thanh Ngân, Võ Minh Lê",POP_BALLAD,AVAILABLE,VERIFIED_PHYSICAL_IMAGE,1200,630,JPEG,60657
RMVM_S_86a8a770a1,Cất Em Vào Tâm Tư (Beat Nam),Isaac,POP_BALLAD,AVAILABLE,VERIFIED_PHYSICAL_IMAGE,720,378,JPEG,45913
RMVM_S_39a6fd2e45,Liên Khúc Vòng Tay Nào Cho Em,"Dương Hồng Loan, Hoàng Ngọc Anh",BOLERO_TRUTINH,MISSING,NO_VALID_IMAGE_URL,0,0,NONE,0
RMVM_S_760875ef01,Bước Cùng Cô Đơn,Lưu Gia Tài,POP_BALLAD,AVAILABLE,VERIFIED_PHYSICAL_IMAGE,1200,630,JPEG,60657
RMVM_S_9563c364b1,Mùa Xuân Cưới Em (Disco),"Thanh Vinh, Hồng Quyên, CT",BOLERO_TRUTINH,AVAILABLE,VERIFIED_PHYSICAL_IMAGE,720,378,JPEG,43173
RMVM_S_796057868c,Con Mai Noi Nay,Nguoi Xanh,BOLERO_TRUTINH,AVAILABLE,VERIFIED_PHYSICAL_IMAGE,720,378,JPEG,38744
RMVM_S_e912d950ba,Ngày Về Nhớ Mẹ,Vy Thúy Hằng,BOLERO_TRUTINH,AVAILABLE,VERIFIED_PHYSICAL_IMAGE,720,378,JPEG,35460
RMVM_S_c71f275002,Bỏ thiền hút thuốc * Phiên tự thôi miên để ngăn chặn nghiện nicotine.,Entrance,POP_BALLAD,AVAILABLE,VERIFIED_PHYSICAL_IMAGE,720,378,JPEG,42742
RMVM_S_7d324a7893,Anh Là Con Rối Của Em (Beat),Dương Nhất Linh,POP_BALLAD,AVAILABLE,VERIFIED_PHYSICAL_IMAGE,720,378,JPEG,46464
